Дата,АЕС,ТЕЦ,"Генерація з ВДЕ",ТЕС,ГЕС,ГАЕС(генерація),Споживання,ГАЕС(закачка),"Україна - Білорусь,РФ","Україна - ЄС","Україна - Молдова"
"25.07.2016 01:00:00",7633,485,67,6276,309,0,13195,-950,38,-538,-25
"25.07.2016 02:00:00",7725,486,153,5921,169,0,12841,-931,-42,-502,-39
"25.07.2016 03:00:00",7733,480,131,5753,61,0,12628,-946,8,-489,-8
"25.07.2016 04:00:00",7759,479,71,5826,113,0,12497,-1144,-54,-466,7
"25.07.2016 05:00:00",7737,478,58,5816,61,0,12404,-1148,-39,-467,5
"25.07.2016 06:00:00",7736,485,80,5338,235,0,13013,-219,-63,-506,32
"25.07.2016 07:00:00",7761,481,71,5719,286,0,13735,0,-25,-459,22
"25.07.2016 08:00:00",7748,477,70,6590,125,0,14507,0,-15,-376,32
"25.07.2016 09:00:00",7730,486,142,7363,558,0,15753,0,23,-384,-7
"25.07.2016 10:00:00",7697,482,174,7498,709,320,16300,0,29,-436,-7
"25.07.2016 11:00:00",7707,487,181,7625,753,320,16365,0,-18,-541,11
"25.07.2016 12:00:00",7688,484,198,7697,1182,320,16757,0,5,-606,-54
"25.07.2016 13:00:00",7692,484,197,7729,1075,550,16885,0,-30,-605,-49
"25.07.2016 14:00:00",7689,484,212,7620,1058,699,16935,0,-4,-606,-59
"25.07.2016 15:00:00",7654,483,181,7701,1395,400,16998,0,-3,-615,-44
"25.07.2016 16:00:00",7681,482,128,7794,1248,394,16931,0,-59,-607,21
"25.07.2016 17:00:00",7674,497,123,7858,952,396,16857,0,65,-605,49
"25.07.2016 18:00:00",7677,502,128,8284,534,69,16444,0,-10,-603,12
"25.07.2016 19:00:00",7656,496,81,8269,390,69,16220,0,-29,-609,46
"25.07.2016 20:00:00",7670,497,41,8231,162,0,15877,0,-15,-574,20
"25.07.2016 21:00:00",7660,489,26,8331,715,0,16483,0,8,-593,10
"25.07.2016 22:00:00",7663,487,96,8381,780,324,16999,0,37,-612,5
"25.07.2016 23:00:00",7683,493,25,8193,60,0,15491,0,-299,-584,53
"26.07.2016 00:00:00",7666,491,19,7716,264,0,14538,-940,136,-644,-42
"26.07.2016 01:00:00",7681,490,26,6773,433,0,13589,-934,-37,-684,-43
"26.07.2016 02:00:00",7676,491,43,6568,61,0,13098,-964,-35,-604,-25
"26.07.2016 03:00:00",7671,485,44,6365,61,0,12867,-1142,-15,-477,-15
"26.07.2016 04:00:00",7696,491,11,6267,61,0,12778,-1147,-79,-401,-11
"26.07.2016 05:00:00",7681,489,24,6170,61,0,12720,-1138,-41,-397,-12
"26.07.2016 06:00:00",7681,490,35,5756,56,0,13214,0,-294,-389,1
"26.07.2016 07:00:00",7666,491,38,6014,222,0,13910,0,-19,-390,24
"26.07.2016 08:00:00",7680,488,57,6860,184,0,14609,0,-139,-380,10
"26.07.2016 09:00:00",7675,487,102,7399,389,322,15860,0,51,-392,-10
"26.07.2016 10:00:00",7676,487,161,7481,714,396,16343,0,47,-423,-32
"26.07.2016 11:00:00",7681,486,194,7518,951,397,16404,0,-69,-543,-49
"26.07.2016 12:00:00",7640,505,192,7641,1436,395,16897,0,-141,-584,-23
"26.07.2016 13:00:00",7635,509,184,7905,906,535,16811,0,-78,-609,-24
"26.07.2016 14:00:00",7620,519,169,8062,758,698,17037,0,-40,-571,-22
"26.07.2016 15:00:00",7620,518,157,8417,616,529,17072,0,-35,-580,-17
"26.07.2016 16:00:00",7614,519,142,8298,770,392,16951,0,-3,-610,-16
"26.07.2016 17:00:00",7604,520,109,8292,768,323,16874,0,-2,-577,-11
"26.07.2016 18:00:00",7624,519,64,8287,635,323,16806,0,64,-580,29
"26.07.2016 19:00:00",7599,521,28,8236,669,0,16600,0,266,-601,36
"26.07.2016 20:00:00",7624,518,13,8296,486,0,16044,0,-186,-615,61
"26.07.2016 21:00:00",7639,514,18,8331,819,0,16624,0,27,-588,42
"26.07.2016 22:00:00",7620,522,10,8389,1249,0,17057,0,28,-598,2
"26.07.2016 23:00:00",7640,522,7,8187,247,0,15744,0,-199,-611,93
"27.07.2016 00:00:00",7614,521,1,7845,385,0,14672,-936,85,-665,-48
"27.07.2016 01:00:00",7638,522,1,7059,406,0,13759,-933,-23,-732,-58
"27.07.2016 02:00:00",7634,528,6,7064,62,0,13197,-938,-283,-728,-31
"27.07.2016 03:00:00",7653,529,19,6892,62,0,13141,-1160,-133,-589,-21
"27.07.2016 04:00:00",7669,531,40,6201,244,0,12983,-1143,54,-476,-27
"27.07.2016 05:00:00",7657,530,43,6041,334,0,12893,-1133,-38,-393,-33
"27.07.2016 06:00:00",7673,528,63,5960,62,0,13565,0,-197,-389,-10
"27.07.2016 07:00:00",7655,529,51,6428,62,0,14187,0,-21,-383,9
"27.07.2016 08:00:00",7674,528,61,7058,159,0,14867,0,-62,-389,-8
"27.07.2016 09:00:00",7648,532,111,7898,274,326,16132,0,-43,-391,-63
"27.07.2016 10:00:00",7651,530,171,7964,480,447,16600,0,-66,-398,-13
"27.07.2016 11:00:00",7641,526,177,8014,573,446,16711,0,-47,-430,-28
"27.07.2016 12:00:00",7654,522,211,8339,943,360,17131,0,-149,-547,-42
"27.07.2016 13:00:00",7647,526,173,8378,1348,31,17324,0,23,-600,-36
"27.07.2016 14:00:00",7633,529,176,8718,744,680,17536,0,-126,-614,-43
"27.07.2016 15:00:00",7638,526,142,8764,539,826,17424,0,-232,-598,-21
"27.07.2016 16:00:00",7600,530,139,8860,645,492,17472,0,5,-607,-35
"27.07.2016 17:00:00",7575,523,72,8865,556,505,17221,0,-172,-559,9
"27.07.2016 18:00:00",7581,518,60,8515,736,351,17102,0,-49,-502,50
"27.07.2016 19:00:00",7612,515,21,8526,684,38,16697,0,-95,-499,53
"27.07.2016 20:00:00",7620,519,4,8567,426,38,16451,0,-87,-556,78
"27.07.2016 21:00:00",7627,518,2,8632,905,0,16945,0,-41,-576,52
"27.07.2016 22:00:00",7630,508,5,8552,1195,324,17303,0,-168,-590,11
"27.07.2016 23:00:00",7628,507,6,8454,375,0,16023,-7,-224,-614,38
"28.07.2016 00:00:00",7613,510,19,7634,835,0,14896,-941,-12,-666,30
"28.07.2016 01:00:00",7627,514,27,7306,471,0,14094,-935,-57,-687,-48
"28.07.2016 02:00:00",7615,515,26,7196,217,0,13573,-1153,-32,-668,-26
"28.07.2016 03:00:00",7643,508,25,7119,79,0,13283,-1147,-176,-610,-34
"28.07.2016 04:00:00",7641,507,22,6746,80,0,13154,-1147,-103,-449,-34
"28.07.2016 05:00:00",7660,508,27,6490,82,0,13097,-1140,16,-388,-39
"28.07.2016 06:00:00",7644,504,44,6208,83,0,13396,0,-520,-385,-61
"28.07.2016 07:00:00",7647,505,37,6525,83,0,14247,0,-58,-384,28
"28.07.2016 08:00:00",7673,507,57,7158,83,0,14863,0,-113,-375,28
"28.07.2016 09:00:00",7701,508,99,7943,477,0,16227,0,46,-387,1
"28.07.2016 10:00:00",7675,510,141,8250,454,403,16791,0,-106,-382,14
"28.07.2016 11:00:00",7675,521,179,8307,446,406,16888,0,-86,-428,26
"28.07.2016 12:00:00",7646,517,200,8368,847,404,17247,0,-118,-472,20
"28.07.2016 13:00:00",7618,517,190,8440,1016,402,17512,0,20,-551,36
"28.07.2016 14:00:00",7632,516,173,8487,1215,404,17615,0,-62,-603,22
"28.07.2016 15:00:00",7615,515,149,8530,1096,404,17511,0,-73,-595,30
"28.07.2016 16:00:00",7604,518,142,8494,1106,404,17509,0,-52,-583,42
"28.07.2016 17:00:00",7600,518,124,8385,1042,324,17347,0,-57,-506,79
"28.07.2016 18:00:00",7615,517,64,8760,638,323,17230,0,-106,-481,62
"28.07.2016 19:00:00",7583,515,26,8756,435,323,16953,0,-85,-493,51
"28.07.2016 20:00:00",7582,512,11,8778,300,0,16441,0,-133,-488,43
"28.07.2016 21:00:00",7508,511,9,8887,776,151,17255,0,51,-495,36
"28.07.2016 22:00:00",7415,501,6,8845,804,623,17427,0,-131,-501,34
"28.07.2016 23:00:00",7232,504,4,8290,518,137,15897,0,-132,-560,44
"29.07.2016 00:00:00",7178,507,10,8255,817,0,14944,-939,-97,-682,22
"29.07.2016 01:00:00",7121,508,20,7957,237,0,14104,-937,34,-675,-43
"29.07.2016 02:00:00",7160,511,38,7431,126,0,13723,-927,17,-484,-28
"29.07.2016 03:00:00",7098,514,50,7248,62,0,13463,-1143,92,-350,0
"29.07.2016 04:00:00",7122,513,37,7132,62,0,13384,-1141,80,-296,-15
"29.07.2016 05:00:00",7132,511,29,7092,62,0,13302,-1140,21,-297,5
"29.07.2016 06:00:00",7127,508,22,6718,62,0,13640,0,-406,-284,12
"29.07.2016 07:00:00",7136,513,45,6926,158,0,14410,0,60,-284,-2
"29.07.2016 08:00:00",7122,507,80,7440,271,0,14918,0,-106,-268,26
"29.07.2016 09:00:00",7137,506,111,8046,848,0,16189,0,-45,-266,16
"29.07.2016 10:00:00",7096,500,139,8346,754,360,16674,0,-103,-279,30
"29.07.2016 11:00:00",7113,512,169,8412,962,377,17149,0,-4,-269,44
"29.07.2016 12:00:00",7074,503,209,8462,1213,396,17359,0,-42,-327,42
"29.07.2016 13:00:00",7068,507,196,8874,995,534,17689,0,28,-375,32
"29.07.2016 14:00:00",7058,505,174,8815,927,699,17627,0,-23,-367,6
"29.07.2016 15:00:00",7034,427,171,8883,1008,533,17559,0,1,-366,35
"29.07.2016 16:00:00",7038,424,151,8892,847,717,17507,0,-57,-392,50
"29.07.2016 17:00:00",7060,451,110,8879,784,713,17460,0,-78,-374,74
"29.07.2016 18:00:00",7032,457,67,8856,1024,322,17250,0,-1,-386,43
"29.07.2016 19:00:00",7058,455,25,8860,406,644,16838,0,-89,-387,28
"29.07.2016 20:00:00",7050,454,7,8864,345,325,16354,0,-201,-372,49
"29.07.2016 21:00:00",7072,459,6,8931,618,322,16905,0,17,-367,27
"29.07.2016 22:00:00",7078,490,6,9007,584,642,17270,0,-21,-385,36
"29.07.2016 23:00:00",7086,484,4,9035,63,0,15824,0,-240,-428,-35
"30.07.2016 00:00:00",7109,456,7,8698,305,0,14938,-945,-39,-504,-15
"30.07.2016 01:00:00",7117,457,12,7632,516,0,14068,-936,-99,-480,-33
"30.07.2016 02:00:00",7123,460,32,7730,64,0,13710,-1170,15,-410,-18
"30.07.2016 03:00:00",7149,434,34,7258,64,0,13140,-1152,-189,-318,-37
"30.07.2016 04:00:00",7125,438,27,6873,252,0,13283,-1145,78,-251,-7
"30.07.2016 05:00:00",7141,435,32,6826,64,0,13005,-1143,-3,-221,-13
"30.07.2016 06:00:00",7151,436,14,6370,319,0,13233,-790,-12,-193,52
"30.07.2016 07:00:00",7162,437,25,6051,107,0,13546,0,-32,-168,90
"30.07.2016 08:00:00",7141,438,49,6441,63,0,13877,0,-77,-153,114
"30.07.2016 09:00:00",7142,441,88,7192,449,0,14934,0,-98,-150,24
"30.07.2016 10:00:00",7119,437,133,7372,552,397,15658,0,-46,-160,14
"30.07.2016 11:00:00",7121,462,163,7507,646,396,15899,0,-105,-164,32
"30.07.2016 12:00:00",7108,462,180,7564,817,717,16435,0,-121,-155,22
"30.07.2016 13:00:00",7116,474,207,7624,1078,394,16481,0,-99,-159,18
"30.07.2016 14:00:00",7077,469,176,7601,1099,394,16527,0,-6,-130,14
"30.07.2016 15:00:00",7084,469,144,7612,925,393,16283,0,-49,-152,25
"30.07.2016 16:00:00",7110,472,98,7656,1225,69,16240,0,-98,-151,24
"30.07.2016 17:00:00",7099,468,78,7708,964,325,16246,0,-86,-157,11
"30.07.2016 18:00:00",7091,467,63,7593,1071,323,16242,0,-53,-156,12
"30.07.2016 19:00:00",7109,471,40,7924,549,323,15983,0,-167,-143,25
"30.07.2016 20:00:00",7089,464,20,7952,372,0,15682,0,71,-154,19
"30.07.2016 21:00:00",7098,468,20,8036,758,302,16281,0,-92,-140,-1
"30.07.2016 22:00:00",7088,466,14,8055,588,934,16619,0,-266,-108,9
"30.07.2016 23:00:00",7089,469,27,7795,61,321,15471,0,-46,-141,32
"31.07.2016 00:00:00",7098,467,34,7247,60,0,14521,0,-4,-218,-40
"31.07.2016 01:00:00",7105,468,29,6364,194,0,13815,0,63,-236,-60
"31.07.2016 02:00:00",7102,465,22,6635,62,0,13164,-944,184,-212,-44
"31.07.2016 03:00:00",7120,458,19,6666,209,0,12852,-1174,-53,-241,-42
"31.07.2016 04:00:00",7112,457,14,6508,346,0,12899,-1159,-2,-232,-44
"31.07.2016 05:00:00",7142,455,15,6477,61,0,12609,-1149,-13,-226,-47
"31.07.2016 06:00:00",7097,454,18,6486,173,0,12796,-1152,49,-185,-38
"31.07.2016 07:00:00",7121,459,17,6122,196,0,13012,-523,-43,-225,9
"31.07.2016 08:00:00",7116,455,41,5755,228,0,13312,0,31,-194,18
"31.07.2016 09:00:00",7124,452,86,6575,181,0,14245,0,65,-148,63
"31.07.2016 10:00:00",7114,451,132,7030,412,0,14834,0,-31,-147,25
"31.07.2016 11:00:00",7117,456,161,7087,347,321,15146,0,-79,-150,38
"31.07.2016 12:00:00",7120,454,181,7189,526,405,15534,0,-71,-159,48
"31.07.2016 13:00:00",7094,455,184,7217,663,400,15705,0,-70,-146,64
"31.07.2016 14:00:00",7105,456,157,7194,745,402,15771,0,-14,-164,36
"31.07.2016 15:00:00",7084,458,107,7037,934,400,15637,0,-82,-174,24
"31.07.2016 16:00:00",7111,454,115,7005,1154,84,15548,0,-113,-157,22
"31.07.2016 17:00:00",7054,455,148,7016,1074,80,15394,0,-144,-169,15
"31.07.2016 18:00:00",7096,459,105,7006,1262,0,15570,0,-67,-145,-7
"31.07.2016 19:00:00",7069,462,51,7302,1007,0,15499,0,-116,-133,-3
"31.07.2016 20:00:00",7072,453,26,7444,518,0,15194,0,-7,-150,-10
"31.07.2016 21:00:00",7066,449,26,7505,739,625,16012,0,-79,-152,-8
"31.07.2016 22:00:00",7087,453,37,7580,684,946,16277,0,-145,-167,-51
"31.07.2016 23:00:00",7093,449,52,7491,61,323,15047,0,-90,-188,-11
"01.08.2016 00:00:00",7087,463,51,7155,59,0,14267,-1,-161,-260,-17
"01.08.2016 01:00:00",7111,463,2,6858,341,0,13688,-542,-75,-328,-11
"01.08.2016 02:00:00",7109,461,4,7237,265,0,13305,-1180,-17,-439,-40
"01.08.2016 03:00:00",7115,470,4,7146,61,0,12957,-1151,-158,-411,-23
"01.08.2016 04:00:00",7091,469,6,6972,61,0,12845,-1153,-62,-431,-18
"01.08.2016 05:00:00",7113,470,10,6677,157,0,12781,-1148,43,-445,3
"01.08.2016 06:00:00",7102,469,20,6278,60,0,13147,-391,92,-404,29
"01.08.2016 07:00:00",7127,472,30,6852,220,0,14152,0,-37,-373,-15
"01.08.2016 08:00:00",7099,471,48,7354,503,0,14874,0,-56,-384,-15
"01.08.2016 09:00:00",7109,477,87,8283,684,0,16101,0,30,-361,-50
"01.08.2016 10:00:00",7090,471,140,8410,929,325,16773,0,7,-370,-64
"01.08.2016 11:00:00",7125,469,176,8633,899,324,17044,0,44,-388,-81
"01.08.2016 12:00:00",7103,467,199,8713,973,592,17330,0,-59,-429,-69
"01.08.2016 13:00:00",7093,465,206,9152,661,576,17525,0,35,-425,-77
"01.08.2016 14:00:00",7087,466,200,9180,899,440,17606,0,-16,-435,-48
"01.08.2016 15:00:00",7087,467,193,9235,548,757,17607,0,-100,-456,33
"01.08.2016 16:00:00",7108,466,162,9256,623,644,17631,0,-64,-448,35
"01.08.2016 17:00:00",7081,463,132,9153,759,322,17301,0,-39,-470,59
"01.08.2016 18:00:00",7090,464,82,9185,627,323,17206,0,45,-464,18
"01.08.2016 19:00:00",7092,466,29,9129,644,0,16751,0,-13,-467,33
"01.08.2016 20:00:00",7092,467,7,9164,489,0,16421,0,-157,-474,-3
"01.08.2016 21:00:00",7088,464,2,9218,1282,0,17404,0,-36,-442,10
"01.08.2016 22:00:00",7088,460,1,9102,1311,0,17375,0,-74,-394,51
"01.08.2016 23:00:00",7084,463,0,8025,928,0,15846,0,-19,-414,-80
"02.08.2016 00:00:00",7104,463,0,8088,680,0,14861,-950,178,-473,-100
"02.08.2016 01:00:00",7095,463,0,7286,785,0,14069,-944,62,-487,-72
"02.08.2016 02:00:00",7112,473,0,7266,510,0,13501,-1173,-68,-439,-63
"02.08.2016 03:00:00",7107,471,0,7391,82,0,13383,-1155,-60,-361,10
"02.08.2016 04:00:00",7096,471,0,7201,158,0,13337,-1151,55,-310,-68
"02.08.2016 05:00:00",7131,469,0,6940,177,0,13209,-1016,-23,-309,-49
"02.08.2016 06:00:00",7150,470,2,6477,60,0,13649,0,-62,-311,-20
"02.08.2016 07:00:00",7131,474,11,6838,333,0,14266,0,-86,-300,2
"02.08.2016 08:00:00",7134,473,41,7651,86,0,14801,0,-188,-306,72
"02.08.2016 09:00:00",7145,473,73,7624,1052,0,16033,0,138,-314,11
"02.08.2016 10:00:00",7125,477,132,8164,841,325,16555,0,-89,-304,58
"02.08.2016 11:00:00",7136,477,171,8267,969,324,16806,0,4,-364,-5
"02.08.2016 12:00:00",7131,458,194,8306,1046,625,17151,0,20,-434,-18
"02.08.2016 13:00:00",7127,464,205,8866,755,581,17372,0,13,-438,-21
"02.08.2016 14:00:00",7117,457,196,8988,719,766,17612,0,14,-434,-34
"02.08.2016 15:00:00",7098,458,164,9081,462,767,17475,0,-8,-458,82
"02.08.2016 16:00:00",7087,456,131,9100,381,644,17265,0,-6,-442,80
"02.08.2016 17:00:00",7101,467,86,9100,552,324,17058,0,-69,-442,99
"02.08.2016 18:00:00",7082,466,38,9065,563,0,16853,0,99,-395,101
"02.08.2016 19:00:00",7081,473,16,8728,733,0,16484,0,-102,-407,123
"02.08.2016 20:00:00",7096,472,11,8655,570,0,16203,0,-130,-397,96
"02.08.2016 21:00:00",7121,470,14,8739,1073,0,16800,0,-97,-401,75
"02.08.2016 22:00:00",7103,468,21,8624,1279,0,16764,0,-201,-399,38
"02.08.2016 23:00:00",7158,463,60,7607,641,0,15264,0,-167,-421,67
"03.08.2016 00:00:00",7158,469,120,7527,425,0,14460,-518,-89,-499,-4
"03.08.2016 01:00:00",7129,470,67,7585,161,0,13767,-903,-73,-517,-37
"03.08.2016 02:00:00",7150,481,193,7110,286,0,13417,-1136,-30,-455,-63
"03.08.2016 03:00:00",7149,475,161,7092,62,0,13101,-1123,-172,-368,-58
"03.08.2016 04:00:00",7114,470,120,6751,63,0,12987,-1104,-38,-296,15
"03.08.2016 05:00:00",7143,473,94,6646,154,0,13008,-1108,32,-300,-9
"03.08.2016 06:00:00",7138,467,52,6240,82,0,13265,0,-245,-312,-33
"03.08.2016 07:00:00",7133,470,46,6612,274,0,14086,0,-12,-297,-3
"03.08.2016 08:00:00",7144,469,52,7297,156,0,14584,0,-51,-303,-20
"03.08.2016 09:00:00",7133,472,57,7825,720,0,15759,0,-20,-295,47
"03.08.2016 10:00:00",7134,470,77,8060,636,321,16275,0,-6,-300,68
"03.08.2016 11:00:00",7128,469,97,8201,727,321,16465,0,11,-369,62
"03.08.2016 12:00:00",7105,466,127,8231,1101,320,16704,0,-73,-425,32
"03.08.2016 13:00:00",7113,470,104,8238,1199,320,16809,0,-25,-444,21
"03.08.2016 14:00:00",7084,478,120,8167,1409,319,17019,0,-17,-442,79
"03.08.2016 15:00:00",7098,478,145,8355,1145,321,16940,0,20,-446,-7
"03.08.2016 16:00:00",7063,480,132,8373,1064,323,16797,0,-33,-460,19
"03.08.2016 17:00:00",7074,476,170,8065,1069,320,16656,0,60,-446,22
"03.08.2016 18:00:00",7073,478,71,7999,1026,323,16432,0,-24,-392,46
"03.08.2016 19:00:00",7079,475,39,7712,1102,321,16224,0,-66,-364,94
"03.08.2016 20:00:00",7086,478,17,8179,510,321,15968,0,-122,-384,54
"03.08.2016 21:00:00",7061,479,26,8337,742,497,16636,0,76,-374,-34
"03.08.2016 22:00:00",7091,479,24,8324,338,1137,16811,0,22,-369,-80
"03.08.2016 23:00:00",7100,482,76,8276,64,0,15311,-9,-139,-398,-3
"04.08.2016 00:00:00",7114,481,37,7970,291,0,14348,-906,-63,-399,-45
"04.08.2016 01:00:00",7072,485,32,7278,281,0,13753,-904,-43,-343,15
"04.08.2016 02:00:00",7093,478,54,6685,231,0,13216,-898,44,-314,-45
"04.08.2016 03:00:00",7090,479,138,6523,63,0,12968,-1111,73,-181,1
"04.08.2016 04:00:00",7104,479,180,6506,63,0,12845,-1109,-79,-175,-12
"04.08.2016 05:00:00",7095,481,166,6486,63,0,12982,-1102,18,-175,69
"04.08.2016 06:00:00",7110,481,134,5986,63,0,13331,0,-159,-171,7
"04.08.2016 07:00:00",7084,480,119,6475,147,0,14091,0,36,-163,56
"04.08.2016 08:00:00",7096,481,147,7142,64,0,14566,0,-92,-167,52
"04.08.2016 09:00:00",7093,469,171,7723,559,0,15705,0,-3,-173,37
"04.08.2016 10:00:00",7065,466,194,7868,878,0,16174,0,-21,-178,76
"04.08.2016 11:00:00",7090,446,229,7888,993,0,16347,0,-28,-165,66
"04.08.2016 12:00:00",7072,446,233,7911,789,459,16559,0,-69,-177,74
"04.08.2016 13:00:00",7037,444,248,8101,696,475,16798,0,81,-173,59
"04.08.2016 14:00:00",7066,443,228,8034,826,483,16875,0,96,-171,52
"04.08.2016 15:00:00",7057,447,207,7949,1131,518,16826,0,-216,-175,81
"04.08.2016 16:00:00",7062,442,174,7959,1150,322,16841,0,71,-179,14
"04.08.2016 17:00:00",7044,450,127,7942,1095,323,16611,0,-20,-190,12
"04.08.2016 18:00:00",7030,453,78,7920,1037,322,16485,0,-15,-164,-6
"04.08.2016 19:00:00",7032,462,31,7923,728,324,16148,0,-11,-171,4
"04.08.2016 20:00:00",7049,463,23,7936,616,0,15833,0,74,-173,19
"04.08.2016 21:00:00",7049,464,56,7988,1389,0,16681,0,117,-174,-20
"04.08.2016 22:00:00",7052,460,96,8004,1138,321,16853,0,146,-172,-15
"04.08.2016 23:00:00",7057,464,116,7840,61,321,15416,0,-116,-180,9
"05.08.2016 00:00:00",7034,469,121,7718,356,0,14611,-894,110,-173,4
"05.08.2016 01:00:00",7043,466,139,7172,252,0,13744,-894,-68,-175,-70
"05.08.2016 02:00:00",7064,467,117,6775,332,0,13291,-1110,1,-177,-62
"05.08.2016 03:00:00",7078,464,53,6510,328,0,13122,-1113,130,-185,-22
"05.08.2016 04:00:00",7074,463,52,6412,320,0,12901,-1106,-26,-169,-7
"05.08.2016 05:00:00",7092,461,54,6455,280,0,12987,-1102,55,-170,-17
"05.08.2016 06:00:00",7103,460,103,6094,60,0,13303,0,-201,-176,-13
"05.08.2016 07:00:00",7109,464,81,6310,488,0,14165,0,49,-173,-16
"05.08.2016 08:00:00",7073,472,94,6812,513,0,14582,0,-41,-166,-17
"05.08.2016 09:00:00",7100,471,123,7674,458,321,15754,0,24,-182,-65
"05.08.2016 10:00:00",7068,469,165,7718,862,321,16253,0,48,-186,-45
"05.08.2016 11:00:00",7073,473,191,7839,904,320,16477,0,-40,-174,56
"05.08.2016 12:00:00",7063,472,209,7910,679,644,16721,0,6,-176,89
"05.08.2016 13:00:00",7083,473,220,8069,789,643,17035,0,109,-177,-5
"05.08.2016 14:00:00",7066,469,214,8086,783,839,17119,0,-6,-177,16
"05.08.2016 15:00:00",7033,466,197,8073,1010,518,16989,0,-47,-184,104
"05.08.2016 16:00:00",7045,462,163,8107,1070,320,16924,0,4,-173,96
"05.08.2016 17:00:00",7034,469,132,8158,983,323,16794,0,9,-173,29
"05.08.2016 18:00:00",7032,471,96,8236,718,324,16570,0,19,-187,38
"05.08.2016 19:00:00",7029,461,43,8206,884,0,16246,0,-35,-173,1
"05.08.2016 20:00:00",7048,466,36,8228,559,0,15892,0,-125,-162,10
"05.08.2016 21:00:00",7043,465,100,8286,911,302,16778,0,41,-182,3
"05.08.2016 22:00:00",7074,461,176,8229,763,623,16835,0,-190,-178,55
"05.08.2016 23:00:00",7054,444,175,7873,289,0,15430,0,-81,-165,-10
"06.08.2016 00:00:00",7090,455,141,7546,285,0,14613,-500,-1,-175,-87
"06.08.2016 01:00:00",7091,458,118,6922,545,0,13934,-900,-14,-169,2
"06.08.2016 02:00:00",7084,459,97,6751,235,0,13481,-899,27,-167,17
"06.08.2016 03:00:00",7057,464,68,6683,195,0,13097,-1113,40,-167,-20
"06.08.2016 04:00:00",7101,466,72,6583,65,0,12826,-1110,-60,-175,-10
"06.08.2016 05:00:00",7097,471,64,6382,223,0,12880,-1107,41,-167,-6
"06.08.2016 06:00:00",7113,466,63,6531,93,0,13066,-798,-202,-152,69
"06.08.2016 07:00:00",7107,468,54,6137,119,0,13341,0,-340,-125,45
"06.08.2016 08:00:00",7094,465,65,6110,294,0,13682,0,-68,-121,-7
"06.08.2016 09:00:00",7099,467,121,6837,507,0,14837,0,88,-118,-3
"06.08.2016 10:00:00",7078,465,155,7132,573,324,15380,0,-61,-122,7
"06.08.2016 11:00:00",7063,475,181,7234,632,323,15709,0,60,-123,27
"06.08.2016 12:00:00",7062,473,214,7264,1109,323,16048,0,-110,-126,8
"06.08.2016 13:00:00",7044,475,287,7436,657,644,16299,0,39,-119,9
"06.08.2016 14:00:00",7047,472,262,7494,729,646,16336,0,-1,-138,-3
"06.08.2016 15:00:00",7046,476,251,7487,590,642,16319,0,2,-119,109
"06.08.2016 16:00:00",7029,471,189,7497,884,323,16214,0,70,-129,44
"06.08.2016 17:00:00",7014,471,238,7501,980,324,16219,0,-110,-120,98
"06.08.2016 18:00:00",6997,474,193,7445,979,323,16135,0,8,-130,12
"06.08.2016 19:00:00",6948,477,103,7427,920,323,15940,0,14,-132,22
"06.08.2016 20:00:00",6994,479,47,7431,647,323,15617,0,-54,-119,45
"06.08.2016 21:00:00",7008,484,50,7485,944,833,16509,0,-10,-122,25
"06.08.2016 22:00:00",7000,491,22,7503,1388,515,16576,0,-46,-115,-9
"06.08.2016 23:00:00",7008,491,37,7356,638,0,15228,0,-59,-128,24
"07.08.2016 00:00:00",7004,493,59,6820,343,0,14365,0,9,-150,-75
"07.08.2016 01:00:00",7041,490,55,6152,403,0,13778,0,-25,-178,-42
"07.08.2016 02:00:00",7048,491,38,6283,303,0,13342,-496,-75,-180,41
"07.08.2016 03:00:00",7051,488,98,6217,227,0,12895,-903,48,-176,-42
"07.08.2016 04:00:00",7051,491,104,6267,63,0,12792,-901,-38,-173,38
"07.08.2016 05:00:00",7076,514,97,6195,63,0,12796,-896,29,-156,-9
"07.08.2016 06:00:00",7047,510,124,6219,65,0,12960,-894,121,-108,-16
"07.08.2016 07:00:00",7055,510,117,6185,287,0,13103,-887,24,-140,79
"07.08.2016 08:00:00",7038,511,91,6046,66,0,13149,-402,13,-123,43
"07.08.2016 09:00:00",7057,511,137,6263,279,0,14056,0,66,-117,14
"07.08.2016 10:00:00",7071,510,168,6649,449,0,14667,0,45,-121,58
"07.08.2016 11:00:00",7069,498,225,6645,415,322,14967,0,45,-122,26
"07.08.2016 12:00:00",7044,531,250,6631,938,321,15477,0,38,-116,5
"07.08.2016 13:00:00",7031,527,247,6749,869,320,15541,0,67,-127,18
"07.08.2016 14:00:00",7054,526,235,6728,1024,321,15551,0,-62,-117,5
"07.08.2016 15:00:00",7049,524,207,6858,820,322,15450,0,-43,-127,-1
"07.08.2016 16:00:00",7036,526,156,6888,762,322,15365,0,-52,-127,9
"07.08.2016 17:00:00",7033,524,122,7031,500,322,15307,0,77,-120,-21
"07.08.2016 18:00:00",7031,519,93,7120,789,0,15257,0,41,-125,-52
"07.08.2016 19:00:00",7028,519,49,7115,836,0,15264,0,36,-124,-34
"07.08.2016 20:00:00",7018,524,29,7115,635,0,14913,0,-93,-120,-21
"07.08.2016 21:00:00",7019,522,36,7174,1052,518,15928,0,-50,-126,-27
